_id,ip,date,unique
ObjectId(5e9567694040df581af58771),::ffff:27.125.161.157,2020-04-14T07:34:01.061Z,true
ObjectId(5e9567af4040df581af58772),::ffff:119.56.104.205,2020-04-14T07:35:11.162Z,true
ObjectId(5e9567e64040df581af58774),::ffff:116.86.114.94,2020-04-14T07:36:06.183Z,true
ObjectId(5e9568584040df581af58777),::ffff:180.129.88.220,2020-04-14T07:38:00.837Z,true
ObjectId(5e9569884040df581af5877a),::ffff:138.75.229.41,2020-04-14T07:43:04.547Z,true
ObjectId(5e9569984040df581af5877c),::ffff:101.127.158.90,2020-04-14T07:43:20.732Z,false
ObjectId(5e9569c84040df581af5877e),::ffff:49.245.126.118,2020-04-14T07:44:08.199Z,true
ObjectId(5e9569ca4040df581af5877f),::ffff:121.6.241.100,2020-04-14T07:44:10.027Z,true
ObjectId(5e9569de4040df581af58780),::ffff:49.245.126.118,2020-04-14T07:44:30.711Z,false
ObjectId(5e956a9e4040df581af58782),::ffff:115.66.114.188,2020-04-14T07:47:42.137Z,true
ObjectId(5e956aa94040df581af58784),::ffff:42.61.187.72,2020-04-14T07:47:53.314Z,true
ObjectId(5e956ac74040df581af58788),::ffff:116.89.47.24,2020-04-14T07:48:23.781Z,true
ObjectId(5e956bb54040df581af5878c),::ffff:58.182.177.75,2020-04-14T07:52:21.450Z,true
ObjectId(5e956bcd4040df581af5878e),::ffff:218.186.166.109,2020-04-14T07:52:45.223Z,false
ObjectId(5e956c354040df581af5878f),::ffff:115.66.106.16,2020-04-14T07:54:29.887Z,true
ObjectId(5e956cbd4040df581af58795),::ffff:115.66.136.124,2020-04-14T07:56:45.221Z,true
ObjectId(5e956cc04040df581af58797),::ffff:185.189.160.47,2020-04-14T07:56:48.511Z,true
ObjectId(5e956cd34040df581af58798),::ffff:115.66.247.23,2020-04-14T07:57:07.379Z,true
ObjectId(5e956d104040df581af5879c),::ffff:180.129.34.254,2020-04-14T07:58:08.208Z,true
ObjectId(5e956de34040df581af5879e),::ffff:27.125.143.245,2020-04-14T08:01:39.673Z,true
ObjectId(5e956e0c4040df581af5879f),::ffff:116.15.114.158,2020-04-14T08:02:20.386Z,false
ObjectId(5e956e684040df581af587a9),::ffff:116.15.114.158,2020-04-14T08:03:52.732Z,false
ObjectId(5e956ede4040df581af587aa),::ffff:103.208.177.250,2020-04-14T08:05:50.756Z,true
ObjectId(5e956fa54040df581af587b6),::ffff:103.6.151.177,2020-04-14T08:09:09.271Z,true
ObjectId(5e956fc24040df581af587bb),::ffff:116.88.226.208,2020-04-14T08:09:38.122Z,true
ObjectId(5e9570064040df581af587c4),::ffff:115.66.247.23,2020-04-14T08:10:46.836Z,true
ObjectId(5e9570144040df581af587c5),::ffff:115.66.247.23,2020-04-14T08:11:00.117Z,false
ObjectId(5e9570644040df581af587d0),::ffff:151.192.230.103,2020-04-14T08:12:20.563Z,true
ObjectId(5e9571234040df581af587d6),::ffff:119.74.187.149,2020-04-14T08:15:31.834Z,true
ObjectId(5e9571404040df581af587d8),::ffff:116.86.234.131,2020-04-14T08:16:00.210Z,true
ObjectId(5e95714d4040df581af587d9),::ffff:115.66.103.198,2020-04-14T08:16:13.506Z,true
ObjectId(5e9571934040df581af587db),::ffff:138.75.126.252,2020-04-14T08:17:23.098Z,true
ObjectId(5e9571ae4040df581af587dc),::ffff:39.109.146.66,2020-04-14T08:17:50.793Z,true
ObjectId(5e9571b04040df581af587de),::ffff:116.15.114.158,2020-04-14T08:17:52.812Z,false
ObjectId(5e9571d94040df581af587e0),::ffff:52.74.35.167,2020-04-14T08:18:33.242Z,true
ObjectId(5e95723e4040df581af587e4),::ffff:116.15.239.175,2020-04-14T08:20:14.955Z,false
ObjectId(5e95724f4040df581af587e6),::ffff:115.66.103.198,2020-04-14T08:20:31.605Z,false
ObjectId(5e9572bd4040df581af587eb),::ffff:13.113.106.158,2020-04-14T08:22:21.312Z,false
ObjectId(5e9572bd4040df581af587ec),::ffff:3.0.163.208,2020-04-14T08:22:21.529Z,false
ObjectId(5e9572be4040df581af587ed),::ffff:202.21.158.39,2020-04-14T08:22:22.489Z,false
ObjectId(5e9573054040df581af587f1),::ffff:202.21.158.39,2020-04-14T08:23:33.600Z,false
ObjectId(5e9573564040df581af587f2),::ffff:219.74.161.61,2020-04-14T08:24:54.964Z,true
ObjectId(5e9573984040df581af587f5),::ffff:202.166.74.207,2020-04-14T08:26:00.867Z,true
ObjectId(5e9574524040df581af587f7),::ffff:203.126.139.254,2020-04-14T08:29:06.214Z,true
ObjectId(5e9574934040df581af587f9),::ffff:115.66.240.204,2020-04-14T08:30:11.905Z,true
ObjectId(5e9574c34040df581af587fc),::ffff:42.60.160.35,2020-04-14T08:30:59.975Z,true
ObjectId(5e9575104040df581af587fe),::ffff:183.90.36.137,2020-04-14T08:32:16.953Z,true
ObjectId(5e9576154040df581af58804),::ffff:72.21.198.65,2020-04-14T08:36:37.512Z,true
ObjectId(5e9576564040df581af58806),::ffff:138.75.35.54,2020-04-14T08:37:42.157Z,true
ObjectId(5e9577254040df581af58808),,2020-04-14T08:41:09.003Z,true
ObjectId(5e9577314040df581af5880b),::ffff:222.164.119.165,2020-04-14T08:41:21.592Z,false
ObjectId(5e9577b64040df581af5880d),::ffff:116.88.109.68,2020-04-14T08:43:34.521Z,true
ObjectId(5e9577cd4040df581af5880f),::ffff:138.75.35.54,2020-04-14T08:43:57.745Z,false
ObjectId(5e9577d04040df581af58810),::ffff:116.15.22.91,2020-04-14T08:44:00.279Z,true
ObjectId(5e9577e34040df581af58812),::ffff:119.74.60.91,2020-04-14T08:44:19.710Z,true
ObjectId(5e9577e74040df581af58813),::ffff:138.75.35.54,2020-04-14T08:44:23.250Z,false
ObjectId(5e95784e4040df581af58816),::ffff:119.74.60.91,2020-04-14T08:46:06.878Z,false
ObjectId(5e9578724040df581af58818),::ffff:119.74.63.35,2020-04-14T08:46:42.530Z,false
ObjectId(5e9578be4040df581af5881f),::ffff:138.75.35.54,2020-04-14T08:47:58.873Z,false
ObjectId(5e95791c4040df581af58828),::ffff:121.6.19.170,2020-04-14T08:49:32.403Z,true
ObjectId(5e9579264040df581af5882a),::ffff:42.60.126.161,2020-04-14T08:49:42.285Z,true
ObjectId(5e957a714040df581af5883b),::ffff:58.182.149.45,2020-04-14T08:55:13.330Z,false
ObjectId(5e957a724040df581af5883c),::ffff:218.212.243.61,2020-04-14T08:55:14.546Z,true
ObjectId(5e957a9a4040df581af5883e),::ffff:121.6.19.170,2020-04-14T08:55:54.558Z,true
ObjectId(5e957b744040df581af58844),::ffff:116.88.236.147,2020-04-14T08:59:32.030Z,true
ObjectId(5e957bc44040df581af58845),::ffff:45.41.181.99,2020-04-14T09:00:52.257Z,true
ObjectId(5e957c0c4040df581af58848),::ffff:220.255.164.1,2020-04-14T09:02:04.805Z,true
ObjectId(5e957c344040df581af5884a),::ffff:116.14.234.24,2020-04-14T09:02:44.898Z,true
ObjectId(5e957c654040df581af5884d),::ffff:54.213.101.245,2020-04-14T09:03:33.113Z,true
ObjectId(5e957cb14040df581af5884f),::ffff:101.127.39.175,2020-04-14T09:04:49.862Z,true
ObjectId(5e957cd74040df581af58852),::ffff:101.127.39.175,2020-04-14T09:05:27.934Z,false
ObjectId(5e957d314040df581af58857),::ffff:112.199.138.23,2020-04-14T09:06:57.060Z,true
ObjectId(5e957e564040df581af58860),::ffff:42.60.138.227,2020-04-14T09:11:50.848Z,true
ObjectId(5e957fab4040df581af58861),::ffff:39.109.147.137,2020-04-14T09:17:31.028Z,true
ObjectId(5e9580004040df581af58865),::ffff:128.106.117.137,2020-04-14T09:18:56.753Z,true
ObjectId(5e9580704040df581af58867),::ffff:42.60.138.227,2020-04-14T09:20:48.782Z,true
ObjectId(5e95825d4040df581af5886d),::ffff:58.182.218.61,2020-04-14T09:29:01.727Z,true
ObjectId(5e95832c4040df581af58870),::ffff:101.127.144.147,2020-04-14T09:32:28.487Z,true
ObjectId(5e9583914040df581af58873),::ffff:101.127.144.147,2020-04-14T09:34:09.505Z,false
ObjectId(5e9583cf4040df581af58876),::ffff:101.127.144.147,2020-04-14T09:35:11.400Z,false
ObjectId(5e95843d4040df581af58879),::ffff:121.7.178.69,2020-04-14T09:37:01.668Z,false
ObjectId(5e95850f4040df581af5887d),::ffff:116.86.118.65,2020-04-14T09:40:31.196Z,true
ObjectId(5e95852c4040df581af5887e),::ffff:58.96.222.65,2020-04-14T09:41:00.266Z,true
ObjectId(5e9585bb4040df581af58884),::ffff:58.182.84.180,2020-04-14T09:43:23.140Z,true
ObjectId(5e9585cf4040df581af58887),::ffff:116.14.82.4,2020-04-14T09:43:43.257Z,true
ObjectId(5e9585f04040df581af5888c),::ffff:115.66.186.65,2020-04-14T09:44:16.561Z,false
ObjectId(5e9586164040df581af5888d),::ffff:183.90.37.160,2020-04-14T09:44:54.371Z,true
ObjectId(5e9586484040df581af58893),::ffff:116.14.82.4,2020-04-14T09:45:44.281Z,true
ObjectId(5e9586504040df581af58895),::ffff:42.60.2.100,2020-04-14T09:45:52.278Z,true
ObjectId(5e9589524040df581af588a5),::ffff:202.166.15.197,2020-04-14T09:58:42.259Z,true
ObjectId(5e9589844040df581af588a7),::ffff:116.14.97.89,2020-04-14T09:59:32.645Z,true
ObjectId(5e958a954040df581af588af),::ffff:218.212.97.47,2020-04-14T10:04:05.186Z,true
ObjectId(5e958aeb4040df581af588b5),::ffff:116.14.74.127,2020-04-14T10:05:31.737Z,true
ObjectId(5e958af44040df581af588b6),::ffff:111.65.68.181,2020-04-14T10:05:40.618Z,true
ObjectId(5e958b704040df581af588bb),::ffff:115.66.145.246,2020-04-14T10:07:44.251Z,true
ObjectId(5e958b944040df581af588bf),::ffff:119.74.63.35,2020-04-14T10:08:20.372Z,false
ObjectId(5e958bf84040df581af588c2),::ffff:115.66.145.246,2020-04-14T10:10:00.371Z,true
ObjectId(5e958ccc4040df581af588c7),::ffff:111.65.44.21,2020-04-14T10:13:32.499Z,true
ObjectId(5e958d7a4040df581af588cf),::ffff:111.65.44.21,2020-04-14T10:16:26.461Z,true
ObjectId(5e958df54040df581af588d9),::ffff:119.74.146.73,2020-04-14T10:18:29.418Z,true
ObjectId(5e958e9f4040df581af588da),::ffff:116.89.63.78,2020-04-14T10:21:19.734Z,true
ObjectId(5e958ebd4040df581af588dc),::ffff:119.74.201.160,2020-04-14T10:21:49.944Z,true
ObjectId(5e958f324040df581af588df),::ffff:58.182.84.180,2020-04-14T10:23:46.046Z,false
ObjectId(5e95909f4040df581af588e0),::ffff:49.185.10.203,2020-04-14T10:29:51.342Z,true
ObjectId(5e9590b34040df581af588e2),::ffff:49.185.10.203,2020-04-14T10:30:11.629Z,false
ObjectId(5e95918b4040df581af588e5),::ffff:202.166.4.213,2020-04-14T10:33:47.392Z,true
ObjectId(5e9592cd4040df581af588ea),::ffff:115.66.211.178,2020-04-14T10:39:09.346Z,false
ObjectId(5e9592de4040df581af588ec),::ffff:115.66.211.178,2020-04-14T10:39:26.835Z,false
ObjectId(5e95938d4040df581af588ef),::ffff:121.7.196.123,2020-04-14T10:42:21.405Z,true
ObjectId(5e95939b4040df581af588f0),::ffff:116.88.209.6,2020-04-14T10:42:35.113Z,true
ObjectId(5e9594014040df581af588f4),::ffff:111.65.59.150,2020-04-14T10:44:17.158Z,true
ObjectId(5e9594344040df581af588f7),::ffff:182.55.116.2,2020-04-14T10:45:08.435Z,true
ObjectId(5e9597084040df581af588ff),::ffff:118.189.206.204,2020-04-14T10:57:12.319Z,false
ObjectId(5e95970a4040df581af58900),::ffff:115.66.211.178,2020-04-14T10:57:14.646Z,false
ObjectId(5e9598a54040df581af58903),::ffff:151.192.231.152,2020-04-14T11:04:05.629Z,true
ObjectId(5e9598f44040df581af58905),::ffff:116.88.59.226,2020-04-14T11:05:24.058Z,false
ObjectId(5e9598f64040df581af58907),::ffff:151.192.246.91,2020-04-14T11:05:26.514Z,true
ObjectId(5e95994d4040df581af5890b),::ffff:101.100.184.128,2020-04-14T11:06:53.108Z,true
ObjectId(5e9599bb4040df581af58912),::ffff:42.60.118.216,2020-04-14T11:08:43.593Z,false
ObjectId(5e959a584040df581af58918),::ffff:116.88.156.96,2020-04-14T11:11:20.836Z,false
ObjectId(5e959a754040df581af5891c),::ffff:118.189.176.18,2020-04-14T11:11:49.295Z,true
ObjectId(5e959b574040df581af58937),::ffff:27.104.201.173,2020-04-14T11:15:35.651Z,true
ObjectId(5e959bbe4040df581af58941),::ffff:103.252.200.87,2020-04-14T11:17:18.817Z,true
ObjectId(5e959c004040df581af58948),::ffff:58.182.125.1,2020-04-14T11:18:24.365Z,true
ObjectId(5e959c6e4040df581af58949),::ffff:101.127.36.229,2020-04-14T11:20:14.792Z,true
ObjectId(5e959cc34040df581af5894c),::ffff:101.127.36.229,2020-04-14T11:21:39.195Z,false
ObjectId(5e959ed24040df581af58952),::ffff:101.127.36.229,2020-04-14T11:30:26.166Z,false
ObjectId(5e959ee64040df581af58953),::ffff:101.127.36.229,2020-04-14T11:30:46.437Z,false
ObjectId(5e959ef54040df581af58954),::ffff:220.255.44.196,2020-04-14T11:31:01.621Z,true
ObjectId(5e959efb4040df581af58955),::ffff:103.252.200.87,2020-04-14T11:31:07.478Z,false
ObjectId(5e959f084040df581af58959),::ffff:101.127.36.229,2020-04-14T11:31:20.433Z,false
ObjectId(5e959f4a4040df581af5895e),::ffff:121.6.94.157,2020-04-14T11:32:26.482Z,true
ObjectId(5e959fa04040df581af58962),::ffff:116.89.15.110,2020-04-14T11:33:52.945Z,true
ObjectId(5e95a04e4040df581af58968),::ffff:116.88.156.96,2020-04-14T11:36:46.910Z,false
ObjectId(5e95a0a44040df581af5896f),::ffff:115.66.124.233,2020-04-14T11:38:12.059Z,true
ObjectId(5e95a1304040df581af58975),::ffff:103.252.200.87,2020-04-14T11:40:32.019Z,false
ObjectId(5e95a1654040df581af58978),::ffff:219.74.163.184,2020-04-14T11:41:25.938Z,true
ObjectId(5e95a1894040df581af5897b),::ffff:210.10.1.29,2020-04-14T11:42:01.678Z,true
ObjectId(5e95a1aa4040df581af58983),::ffff:210.10.1.29,2020-04-14T11:42:34.769Z,false
ObjectId(5e95a1bf4040df581af58984),::ffff:210.10.1.29,2020-04-14T11:42:55.407Z,false
ObjectId(5e95a80d6576947fff9da18c),::ffff:219.74.247.194,2020-04-14T12:09:49.094Z,false
ObjectId(5e95a83244f8050147a9bd38),::ffff:219.74.247.194,2020-04-14T12:10:26.130Z,false
ObjectId(5e95a85c44f8050147a9bd39),::ffff:116.88.209.6,2020-04-14T12:11:08.333Z,true
ObjectId(5e95a85e44f8050147a9bd3a),::ffff:219.74.247.194,2020-04-14T12:11:10.735Z,false
ObjectId(5e95a86844f8050147a9bd3b),::ffff:219.74.247.194,2020-04-14T12:11:20.418Z,false
ObjectId(5e95a89e44f8050147a9bd3c),::ffff:219.74.247.194,2020-04-14T12:12:14.775Z,false
ObjectId(5e95a93144f8050147a9bd3d),::ffff:219.74.247.194,2020-04-14T12:14:41.810Z,false
ObjectId(5e95a93444f8050147a9bd3e),::ffff:210.10.1.29,2020-04-14T12:14:44.213Z,false
ObjectId(5e95a98844f8050147a9bd41),::ffff:2.220.157.161,2020-04-14T12:16:08.298Z,false
ObjectId(5e95a9a644f8050147a9bd44),::ffff:42.60.239.132,2020-04-14T12:16:38.294Z,true
ObjectId(5e95a9fc44f8050147a9bd47),::ffff:210.10.0.209,2020-04-14T12:18:04.884Z,false
ObjectId(5e95aa0244f8050147a9bd4a),::ffff:116.88.201.31,2020-04-14T12:18:10.733Z,false
ObjectId(5e95aa6444f8050147a9bd57),::ffff:219.74.247.194,2020-04-14T12:19:48.362Z,false
ObjectId(5e95aa7f44f8050147a9bd59),::ffff:210.10.1.29,2020-04-14T12:20:15.923Z,false
ObjectId(5e95aaa944f8050147a9bd5f),::ffff:219.74.247.194,2020-04-14T12:20:57.991Z,false
ObjectId(5e95aab144f8050147a9bd60),::ffff:111.65.46.124,2020-04-14T12:21:05.017Z,false
ObjectId(5e95aad844f8050147a9bd63),::ffff:116.14.111.237,2020-04-14T12:21:44.346Z,true
ObjectId(5e95aae744f8050147a9bd65),::ffff:219.74.247.194,2020-04-14T12:21:59.282Z,false
ObjectId(5e95ab9144f8050147a9bd69),::ffff:119.56.100.28,2020-04-14T12:24:49.262Z,true
ObjectId(5e95ad0344f8050147a9bd6b),::ffff:116.15.166.180,2020-04-14T12:30:59.205Z,true
ObjectId(5e95ad2344f8050147a9bd6e),::ffff:58.182.253.128,2020-04-14T12:31:31.533Z,true
ObjectId(5e95ad5644f8050147a9bd6f),::ffff:219.74.247.194,2020-04-14T12:32:22.222Z,false
ObjectId(5e95ada644f8050147a9bd70),::ffff:220.255.84.141,2020-04-14T12:33:42.468Z,true
ObjectId(5e95addf44f8050147a9bd72),::ffff:182.19.213.59,2020-04-14T12:34:39.121Z,true
ObjectId(5e95ade644f8050147a9bd74),::ffff:116.15.166.180,2020-04-14T12:34:46.806Z,false
ObjectId(5e95ae5244f8050147a9bd7e),::ffff:182.55.131.77,2020-04-14T12:36:34.615Z,true
ObjectId(5e95ae7744f8050147a9bd81),::ffff:219.74.247.194,2020-04-14T12:37:11.139Z,false
ObjectId(5e95aecb44f8050147a9bd82),::ffff:101.127.36.229,2020-04-14T12:38:35.885Z,false
ObjectId(5e95af5944f8050147a9bd8b),::ffff:101.127.36.229,2020-04-14T12:40:57.286Z,false
ObjectId(5e95af7544f8050147a9bd8d),::ffff:138.75.219.151,2020-04-14T12:41:25.896Z,true
ObjectId(5e95afc944f8050147a9bd8f),::ffff:116.88.87.223,2020-04-14T12:42:49.074Z,true
ObjectId(5e95afee44f8050147a9bd91),::ffff:101.127.36.229,2020-04-14T12:43:26.096Z,false
ObjectId(5e95b00044f8050147a9bd92),::ffff:218.212.155.210,2020-04-14T12:43:44.555Z,true
ObjectId(5e95b02c44f8050147a9bd95),::ffff:27.125.147.8,2020-04-14T12:44:28.689Z,true
ObjectId(5e95b07e44f8050147a9bd97),::ffff:218.212.155.210,2020-04-14T12:45:50.644Z,false
ObjectId(5e95b0b944f8050147a9bd99),::ffff:121.7.152.207,2020-04-14T12:46:49.228Z,true
ObjectId(5e95b12c44f8050147a9bd9b),::ffff:116.88.87.223,2020-04-14T12:48:44.092Z,false
ObjectId(5e95b12d44f8050147a9bd9c),::ffff:218.212.155.210,2020-04-14T12:48:45.260Z,false
ObjectId(5e95b1bb44f8050147a9bd9f),::ffff:116.88.87.223,2020-04-14T12:51:07.501Z,true
ObjectId(5e95b1ed44f8050147a9bda2),::ffff:115.66.250.72,2020-04-14T12:51:57.485Z,true
ObjectId(5e95b24944f8050147a9bda4),::ffff:137.132.211.31,2020-04-14T12:53:29.250Z,true
ObjectId(5e95b44b44f8050147a9bdaa),::ffff:219.74.218.33,2020-04-14T13:02:03.181Z,true
ObjectId(5e95b49844f8050147a9bdae),::ffff:219.74.247.194,2020-04-14T13:03:20.167Z,false
ObjectId(5e95b53b44f8050147a9bdaf),::ffff:27.104.230.147,2020-04-14T13:06:03.134Z,true
ObjectId(5e95b59344f8050147a9bdb5),::ffff:122.11.224.75,2020-04-14T13:07:31.945Z,true
ObjectId(5e95b5d044f8050147a9bdb7),::ffff:111.65.34.225,2020-04-14T13:08:32.926Z,false
ObjectId(5e95b62c44f8050147a9bdba),::ffff:220.255.213.112,2020-04-14T13:10:04.303Z,true
ObjectId(5e95b63944f8050147a9bdbc),::ffff:111.65.34.225,2020-04-14T13:10:17.509Z,false
ObjectId(5e95b65e44f8050147a9bdc0),::ffff:116.15.128.210,2020-04-14T13:10:54.044Z,true
ObjectId(5e95b68844f8050147a9bdc2),::ffff:202.166.65.208,2020-04-14T13:11:36.784Z,true
ObjectId(5e95b68c44f8050147a9bdc3),::ffff:111.65.34.225,2020-04-14T13:11:40.617Z,false
ObjectId(5e95b6fc44f8050147a9bdca),::ffff:219.74.218.33,2020-04-14T13:13:32.935Z,true
ObjectId(5e95b84944f8050147a9bdcd),::ffff:119.74.37.106,2020-04-14T13:19:05.790Z,true
ObjectId(5e95b8ef44f8050147a9bdd0),::ffff:118.200.52.44,2020-04-14T13:21:51.439Z,true
ObjectId(5e95b92944f8050147a9bdd5),::ffff:218.212.243.61,2020-04-14T13:22:49.765Z,true
ObjectId(5e95b96c44f8050147a9bdd7),::ffff:58.182.177.75,2020-04-14T13:23:56.248Z,true
ObjectId(5e95ba1e44f8050147a9bddc),::ffff:202.166.65.208,2020-04-14T13:26:54.923Z,false
ObjectId(5e95ba2d44f8050147a9bddd),::ffff:103.252.200.170,2020-04-14T13:27:09.050Z,true
ObjectId(5e95bb0544f8050147a9bde2),::ffff:115.164.211.251,2020-04-14T13:30:45.030Z,true
ObjectId(5e95bcb544f8050147a9bde5),::ffff:116.89.23.220,2020-04-14T13:37:57.732Z,true
ObjectId(5e95bdc544f8050147a9bde7),::ffff:116.15.114.158,2020-04-14T13:42:29.177Z,true
ObjectId(5e95be1744f8050147a9bde8),::ffff:119.56.110.225,2020-04-14T13:43:51.075Z,true
ObjectId(5e95be7c44f8050147a9bdee),::ffff:116.86.226.235,2020-04-14T13:45:32.548Z,true
ObjectId(5e95bed044f8050147a9bdf1),::ffff:202.166.141.9,2020-04-14T13:46:56.448Z,true
ObjectId(5e95bedb44f8050147a9bdf2),::ffff:121.6.19.170,2020-04-14T13:47:07.719Z,true
ObjectId(5e95bf7044f8050147a9bdf8),::ffff:101.78.78.180,2020-04-14T13:49:36.901Z,true
ObjectId(5e95bf8444f8050147a9bdfb),::ffff:111.65.68.145,2020-04-14T13:49:56.365Z,true
ObjectId(5e95c06444f8050147a9be00),::ffff:219.74.247.194,2020-04-14T13:53:40.719Z,false
ObjectId(5e95c07844f8050147a9be01),::ffff:220.255.160.29,2020-04-14T13:54:00.007Z,true
ObjectId(5e95c0ca44f8050147a9be03),::ffff:121.7.248.251,2020-04-14T13:55:22.384Z,true
ObjectId(5e95c0f344f8050147a9be06),::ffff:202.166.141.9,2020-04-14T13:56:03.458Z,false
ObjectId(5e95c12744f8050147a9be08),::ffff:27.104.245.219,2020-04-14T13:56:55.808Z,true
ObjectId(5e95c1b444f8050147a9be09),::ffff:121.7.183.8,2020-04-14T13:59:16.122Z,false
ObjectId(5e95c23744f8050147a9be11),::ffff:219.75.72.188,2020-04-14T14:01:27.222Z,true
ObjectId(5e95c2ba44f8050147a9be15),::ffff:66.96.201.144,2020-04-14T14:03:38.935Z,true
ObjectId(5e95c2cb44f8050147a9be17),::ffff:66.96.201.144,2020-04-14T14:03:55.573Z,false
ObjectId(5e95c2f044f8050147a9be1e),::ffff:42.60.13.186,2020-04-14T14:04:32.845Z,true
ObjectId(5e95c39744f8050147a9be28),::ffff:101.127.22.26,2020-04-14T14:07:19.012Z,true
ObjectId(5e95c42b44f8050147a9be2c),::ffff:220.255.160.29,2020-04-14T14:09:47.024Z,false
ObjectId(5e95c47f44f8050147a9be2e),::ffff:220.255.160.29,2020-04-14T14:11:11.455Z,false
ObjectId(5e95c4b144f8050147a9be31),::ffff:192.114.91.213,2020-04-14T14:12:01.975Z,true
ObjectId(5e95c5d744f8050147a9be34),::ffff:42.61.134.74,2020-04-14T14:16:55.366Z,true
ObjectId(5e95c6f244f8050147a9be3b),::ffff:220.255.20.146,2020-04-14T14:21:38.049Z,true
ObjectId(5e95c70244f8050147a9be3d),::ffff:119.56.107.57,2020-04-14T14:21:54.459Z,true
ObjectId(5e95c74444f8050147a9be41),::ffff:116.86.154.4,2020-04-14T14:23:00.975Z,true
ObjectId(5e95c78444f8050147a9be46),::ffff:24.59.55.13,2020-04-14T14:24:04.135Z,true
ObjectId(5e95c7bf44f8050147a9be4c),::ffff:111.65.62.98,2020-04-14T14:25:03.624Z,true
ObjectId(5e95c7d244f8050147a9be4f),::ffff:209.58.163.145,2020-04-14T14:25:22.665Z,true
ObjectId(5e95c80c44f8050147a9be54),::ffff:58.182.138.165,2020-04-14T14:26:20.048Z,true
ObjectId(5e95c85c44f8050147a9be5a),::ffff:116.88.115.222,2020-04-14T14:27:40.672Z,true
ObjectId(5e95c98644f8050147a9be6c),::ffff:220.255.154.248,2020-04-14T14:32:38.254Z,true
ObjectId(5e95ca1644f8050147a9be6e),::ffff:116.15.52.171,2020-04-14T14:35:02.645Z,true
ObjectId(5e95ca3144f8050147a9be71),::ffff:116.14.139.147,2020-04-14T14:35:29.356Z,true
ObjectId(5e95ca3844f8050147a9be73),::ffff:116.15.52.171,2020-04-14T14:35:36.056Z,false
ObjectId(5e95caa144f8050147a9be77),::ffff:27.125.172.115,2020-04-14T14:37:21.656Z,true
ObjectId(5e95cab844f8050147a9be7a),::ffff:222.164.88.178,2020-04-14T14:37:44.176Z,false
ObjectId(5e95cae844f8050147a9be7e),::ffff:121.7.110.184,2020-04-14T14:38:32.285Z,true
ObjectId(5e95caf244f8050147a9be81),::ffff:27.125.172.115,2020-04-14T14:38:42.873Z,false
ObjectId(5e95cb3244f8050147a9be88),::ffff:49.245.87.194,2020-04-14T14:39:46.164Z,true
ObjectId(5e95cba944f8050147a9be8e),::ffff:115.66.136.124,2020-04-14T14:41:45.239Z,false
ObjectId(5e95cbea44f8050147a9be91),::ffff:218.212.249.26,2020-04-14T14:42:50.344Z,true
ObjectId(5e95cbfb44f8050147a9be93),::ffff:27.104.239.54,2020-04-14T14:43:07.916Z,true
ObjectId(5e95cc3844f8050147a9be94),::ffff:218.212.249.26,2020-04-14T14:44:08.753Z,false
ObjectId(5e95ccad44f8050147a9be98),::ffff:27.125.173.58,2020-04-14T14:46:05.413Z,true
ObjectId(5e95cceb44f8050147a9be9b),::ffff:115.66.136.124,2020-04-14T14:47:07.704Z,false
ObjectId(5e95cd8a44f8050147a9bea0),::ffff:218.212.142.59,2020-04-14T14:49:46.534Z,true
ObjectId(5e95ce2744f8050147a9bea1),::ffff:138.75.234.191,2020-04-14T14:52:23.875Z,true
ObjectId(5e95ce7144f8050147a9bea4),::ffff:180.129.94.63,2020-04-14T14:53:37.767Z,true
ObjectId(5e95cf8744f8050147a9beaa),::ffff:219.74.253.226,2020-04-14T14:58:15.315Z,true
ObjectId(5e95cfb444f8050147a9beab),::ffff:219.74.253.226,2020-04-14T14:59:00.281Z,false
ObjectId(5e95d00644f8050147a9beae),::ffff:115.66.136.124,2020-04-14T15:00:22.434Z,false
ObjectId(5e95d09744f8050147a9beb1),::ffff:116.89.24.185,2020-04-14T15:02:47.969Z,true
ObjectId(5e95d12b44f8050147a9beb4),::ffff:58.182.94.65,2020-04-14T15:05:15.773Z,true
ObjectId(5e95d1e044f8050147a9beb5),::ffff:101.127.11.99,2020-04-14T15:08:16.155Z,true
ObjectId(5e95d1ea44f8050147a9beb8),::ffff:119.74.43.172,2020-04-14T15:08:26.830Z,false
ObjectId(5e95d20544f8050147a9beba),::ffff:58.182.217.73,2020-04-14T15:08:53.142Z,true
ObjectId(5e95d22944f8050147a9bebf),::ffff:54.188.91.176,2020-04-14T15:09:29.354Z,false
ObjectId(5e95d27244f8050147a9becc),::ffff:116.86.61.194,2020-04-14T15:10:42.849Z,true
ObjectId(5e95d2d644f8050147a9bedc),::ffff:219.74.94.251,2020-04-14T15:12:22.021Z,true
ObjectId(5e95d33444f8050147a9beeb),::ffff:183.90.119.11,2020-04-14T15:13:56.638Z,true
ObjectId(5e95d39544f8050147a9befa),::ffff:27.104.188.63,2020-04-14T15:15:33.873Z,true
ObjectId(5e95d3af44f8050147a9befe),::ffff:119.74.7.186,2020-04-14T15:15:59.349Z,true
ObjectId(5e95d3d344f8050147a9bf00),::ffff:119.74.7.186,2020-04-14T15:16:35.995Z,false
ObjectId(5e95d43c44f8050147a9bf04),::ffff:58.182.97.123,2020-04-14T15:18:20.737Z,true
